architecture,task_id,level,question,ground_truth,predicted,score,correct,partial,failure_cat,steps,tool_calls,tokens,time_sec,tool_usage,strategy,trace
rewoo,93,medium,"In physics, what is a substance that continually deforms/flows under applied stress, including liqui",Fluid,A fluid.,1.0,True,False,correct,2,4,361,12.87,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Understanding Malleability in Science: Definition, Mechanisms, and...: Understanding this distinction is critical in materials science, as it informs engineers and designers about how a material "
rewoo,94,easy,Who is the current (Jan 2014) Secretary of State for Education?,Michael Gove,"There is no evidence to determine who the current Secretary of State for Education is in January 2014, as both pieces of evidence (#E2 and #E3) refer ",0.0,False,False,knowledge_gap,2,3,597,12.41,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Marco Rubio - Wikipedia: Marco Antonio Rubio is an American politician, lawyer, and diplomat serving as the 72nd United States secretary of state since 2025. A member of the Republican Party, he "
rewoo,95,hard,"Which event held in Alberta, Canada, which bills itself as The Greatest Outdoor Show on Earth, is a ",The Calgary Stampede,The Calgary Stampede.,1.0,True,False,correct,2,3,254,5.6,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Calgary Stampede - Wikipedia: Annual rodeo, exhibition, and festival in Canada. This article is about the festival and rodeo. For the Canadian Football League team, see Calgary Stampeders.

Festi"
rewoo,96,medium,"Which American wit said, 'This is not a novel to be tossed aside lightly. It should be thrown with g",Dorothy Parker,Dorothy Parker.,1.0,True,False,correct,2,2,258,4.86,"{'web_search': 1, 'wikipedia': 1}",rewoo,"#E1: Quote Origin: Not a Book To Be Lightly Thrown Aside. Should Be Thrown ...: It is not a book to be lightly read and lightly thrown aside, like a novel, yet it is as entertaining as fiction. The qu"
rewoo,97,easy,"""What profession requires the artist to know about """"F stops""""?""",Photography,Photographer.,0.0,False,False,knowledge_gap,2,3,511,4.84,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,#E1: Nature Photography: Insider Secrets from the World's Top Digital Photography Professionals: Nature Photography: Insider Secrets from the World's Top Digital Photography Professionals is an instru
rewoo,98,medium,"In Wagner's opera 'Das Rheingold', what was the name of the dwarf who stole the gold from the 'Rhine",'ALBERICH',Alberich.,1.0,True,False,correct,2,3,408,17.39,"{'web_search': 2, 'wikipedia': 1}",rewoo,"#E1: Das Rheingold - Wikipedia: In his 1851 essay Opera and Drama, Wagner had set out new principles as to ... Das Rheingold was Wagner's first work that adopted these principles, and ...

Das Rheingo"
rewoo,99,medium,"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",Indianapolis 500,The IndyCar Series.,0.0,False,False,knowledge_gap,2,3,546,4.87,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",rewoo,"#E1: Dan Wheldon - Wikipedia: Daniel Clive Wheldon (22 June 1978 – 16 October 2011) was a British motor racing driver who won the 2005 IndyCar Series for Andretti Green Racing (AGR).

Dan Wheldon secu"
hybrid,0,easy,Who released a 2011 album entitled ‘Born This Way’?,Lady Gaga,Lady Gaga.,1.0,True,False,correct,3,3,260,6.76,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD. THE ANSWER IS A DIRECT AND SPECIFIC REFERENCE | Final:REWOO
hybrid,1,easy,What was the nationality of composer Frederic Chopin?,Polish,Polish.,1.0,True,False,correct,3,2,301,10.34,"{'web_search': 1, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""POLISH"" IS A | Final:REWOO"
hybrid,2,easy,"""What purple berry from South America has been promoted as a """"superfood""""?""",Açaí berry,Açaí berry.,1.0,True,False,correct,3,3,326,6.09,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""AÇAÍ BERRY"" | Final:REWOO"
hybrid,3,easy,For which county did Ted Dexter play cricket for most of his career?,Sussex,Sussex,1.0,True,False,correct,3,3,373,5.62,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""SUSSEX"" IS A | Final:REWOO"
hybrid,4,easy,"A kittel, or kitl, is what, traditionally worn by male Jews?",Burial shroud,"A kittel, or kitl, is traditionally worn by male Jews on holidays and at weddings.",0.0,False,False,knowledge_gap,3,3,577,6.01,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A SPECIFIC AND FACTUAL RESPONSE | Final:REWOO"
hybrid,5,easy,Thomas Hardy's famous novel is 'Far from the Madding (What?)'?,Crowd,Far from the Madding Crowd.,1.0,True,False,correct,3,3,273,14.02,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""FAR FROM THE MADDING | Final:REWOO"
hybrid,6,easy,Bernie Ecclestone and Flavio Briatore were at one time co-owners of which Premier League club?,QUEENS PARK RANGERS,Queens Park Rangers,1.0,True,False,correct,3,3,283,5.66,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""QUEENS PARK RANGERS"" | Final:REWOO"
hybrid,7,medium,Which BBC2 comedy is set around the church of St Saviours in the Marshes in Hackney?,REV,Rev.,1.0,True,False,correct,3,3,400,5.13,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""REV."" IS A SPECIFIC | Final:REWOO"
hybrid,8,easy,Which Holiday movie favourite featured a character called Kevin McCallister?,Home Alone,"The movie ""Home Alone"" featured a character called Kevin McCallister.",1.0,True,False,correct,3,4,373,12.31,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, DIRECTLY | Final:REWOO"
hybrid,9,medium,Which Chilean socialist leader was deposed and killed by General Pinochet during a U.S. backed coup ,(Salvador) Allende,Salvador Allende.,1.0,True,False,correct,3,3,316,7.42,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,10,easy,"""Who wrote the TV series """"Pennies From Heaven"""", and """"The Singing Detective""""?""",DENNIS POTTER,Dennis Potter.,1.0,True,False,correct,3,2,567,6.26,"{'web_search': 1, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

EXPLANATION: THE ANSWER ""DENNIS POTTER | Final:REWOO"
hybrid,11,easy,An alkali turns red litmus paper what colour/color?,Blue,Blue.,1.0,True,False,correct,3,3,326,7.01,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""BLUE"" IS A DIRECT | Final:REWOO"
hybrid,12,easy,What fictional spy show showcases the dysfunctional International Secret Intelligence Service (ISIS),Archer,The final answer is: Sterling Archer,1.0,True,False,correct,3,1,314,15.44,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER ""STERLING ARCHER"" IS | Final:REACT"
hybrid,13,easy,To whom did the risen Jesus say 'Touch me not'?,Mary Magdelene,Mary Magdalene.,1.0,True,False,correct,3,4,753,8.01,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, DIRECTLY | Final:REWOO"
hybrid,14,medium,Why was Korean short-track speedskater Kim Dong-Sung disqualified from the men's 1500 metre final at,Cross-tracking,Kim Dong-Sung was disqualified from the men's 1500 metre final at the 2000 Olympics due to a collision with another skater.,0.0,False,False,multi_step_failure,3,1,338,10.83,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

THE ANSWER DOES NOT PROVIDE A SPECIFIC | Final:REWOO→REFLEXION"
hybrid,15,medium,Which was the first group to have a number one hit in the USA for Motown Records?,The Marvelettes,The Miracles.,0.0,False,False,knowledge_gap,3,3,282,6.16,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,16,easy,Where are the police called heddlu?,Wales,"In Welsh, ""heddlu"" means police.",0.0,False,False,knowledge_gap,3,3,299,17.92,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS A DIRECT TRANSLATION OF THE | Final:REWOO"
hybrid,17,medium,"""Which horse race meeting, for """"The Gold Cup"""", was first run in 1711 and is held on 7 June each ye",Royal Ascot,There is no evidence to support an answer.,0.0,False,False,knowledge_gap,3,4,421,12.24,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A CLEAR AND DIRECT RESPONSE | Final:REWOO"
hybrid,18,hard,"In which city can you visit the Luigi Ferraris Stadium, the gardens of the Villa Durazzo-Pallavicini",Genoa,Genoa.,1.0,True,False,correct,3,3,384,5.3,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""GENOA"" IS A | Final:REWOO"
hybrid,19,easy,According to Latin grammatical rules what is the singular of candelabra?,Candelabrum,candelabrum,1.0,True,False,correct,3,3,553,6.88,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE REPLY PROVIDES A SPECIFIC AND FACTUAL ANSWER | Final:REWOO"
hybrid,20,easy,What island is shared by Haiti and the Dominican Republic?,Hispaniola,Hispaniola.,1.0,True,False,correct,3,3,551,5.94,"{'wikipedia': 1, 'web_search': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""HISPANIOLA"" IS | Final:REWOO"
hybrid,21,medium,What is the short metonymic name of the chief usher of the Lord Chamberlain's department of the UK H,Black Rod,Usher of the Black Rod.,1.0,True,False,correct,3,4,304,19.99,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""USHER OF THE BLACK | Final:REWOO"
hybrid,22,medium,"Which type of bird is named after Thomas Bewick, an English engraver and ornithologist, who speciali",A SWAN,The Bewick's Swan.,1.0,True,False,correct,3,3,302,6.28,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THE BEWICK'S SWAN | Final:REWOO"
hybrid,23,easy,"""By what 4 letter word is the """"bulb"""" of a crocus more correctly known?""",Corm,The final answer is TUBER.,0.0,False,False,knowledge_gap,3,1,392,9.42,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD. 

THE ANSWER ""TUBER"" | Final:REACT"
hybrid,24,easy,Which Scot was Glenn Hoddle's assistant in the 'England job'?,JOHN GORMAN,There is no evidence provided to answer the question.,0.0,False,False,knowledge_gap,3,4,401,13.02,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THERE IS NO EVIDENCE PROVIDED | Final:REWOO"
hybrid,25,hard,"What is the term for the attribution of human characteristics to non-human creatures and beings, phe",Anthropomorphism,Anthropomorphism.,1.0,True,False,correct,3,3,432,5.57,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""ANTHROPOMORPHISM"" | Final:REWOO"
hybrid,26,easy,What is the traditional Maori greeting in which people press noses together?,Hongi,"The traditional Maori greeting in which people press noses together is called ""Hongi"".",0.0,False,False,knowledge_gap,3,1,303,9.2,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER IS SPECIFIC AND FACTUAL, DIRECTLY | Final:REACT"
hybrid,27,easy,What colour is the star on the national flag of Liberia?,WHITE,White.,1.0,True,False,correct,3,3,306,5.13,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""WHITE"" IS A SPECIFIC | Final:REWOO"
hybrid,28,easy,Who on TV is the Naked Chef,Jamie Oliver,James Trevor Oliver,0.0,False,False,knowledge_gap,3,3,235,6.95,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""JAMES TREVOR OLIVER"" IS | Final:REWOO"
hybrid,29,easy,What was the middle name of ex-US President Gerald Ford?,Rudolph,Rudolph.,1.0,True,False,correct,3,3,296,10.95,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""RUDOLPH"" IS | Final:REWOO"
hybrid,30,easy,In music theory what is the relative minor chord of C major?,A minor,The relative minor chord of C major is A minor.,1.0,True,False,correct,3,3,353,5.68,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,31,easy,"In October 2015, which city was named by VisitEngland as the ‘Home of English Sport’?",Nottingham,Nottingham.,1.0,True,False,correct,3,3,279,10.47,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""NOTTINGHAM"" IS A | Final:REWOO"
hybrid,32,medium,What is the name of the Lord played by Rik Mayall in the UK television series ‘Blackadder Goes Forth,Lord Flashheart,The final answer is Lord Flashheart.,1.0,True,False,correct,3,1,405,14.04,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

THE ANSWER SHOULD BE A SPECIFIC NAME | Final:REWOO→REFLEXION"
hybrid,33,easy,What literally means ‘submission to God’ in Arabic?,Islam,"Islam means ""submission to God"" in Arabic.",1.0,True,False,correct,3,3,563,6.56,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD. THE ANSWER IS A DIRECT AND FACTUAL RESPONSE | Final:REWOO
hybrid,34,easy,What ancient monument and tourist attraction would you see at Carnac in northern France?,Menhirs,The Carnac stones.,0.0,False,False,knowledge_gap,3,3,591,6.34,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THE CARNAC STONES"" | Final:REWOO"
hybrid,35,easy,In which town is the most northerly cricket Test venue in the world?,Chester le Street,There is no evidence to answer this question.,0.0,False,False,knowledge_gap,3,3,240,5.44,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THERE IS NO EVIDENCE TO | Final:REWOO"
hybrid,36,easy,What number on the BeauforT Scale equates to a gale?,8,The final answer is: 8,1.0,True,False,correct,3,1,346,11.94,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE BEAUFORT SCALE IS A SYSTEM | Final:REACT"
hybrid,37,hard,The first civilians executed for espionage in the United States for passing atomic bomb secrets to t,Julius and Ethel Rosenberg,Julius and Ethel Rosenberg.,1.0,True,False,correct,3,3,276,6.24,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,38,easy,What have you lost if you are suffering from anosmia,Sense of smell,Your sense of smell.,1.0,True,False,correct,3,3,301,5.52,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""YOUR SENSE OF SMELL"" | Final:REWOO"
hybrid,39,easy,What is the name of Tokyo's seaport ?,YOKOHAMA,The Port of Tokyo.,0.0,False,False,knowledge_gap,3,3,279,5.34,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. 

THE ANSWER ""THE PORT OF TOKYO | Final:REWOO"
hybrid,40,easy,What is the title of the chief of a lifeboat crew,Coxswain,The final answer is: Coxswain,1.0,True,False,correct,3,1,309,14.12,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

THE ANSWER DOES NOT PROVIDE A SPECIFIC | Final:REWOO→REFLEXION"
hybrid,41,easy,A frugivore feeds on what?,Fruit,Fruits.,1.0,True,False,correct,3,3,254,5.94,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""FRUITS"" IS A | Final:REWOO"
hybrid,42,easy,In which film does crooked computer programmer Dennis Nedry cause havoc?,Jurassic Park,The final answer is: Jurassic Park.,1.0,True,False,correct,3,1,286,9.79,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER ""JURASSIC PARK"" IS | Final:REACT"
hybrid,43,easy,By the year 2010 there were roughly how many bicycles worldwide?,1 billion,The final answer is: 1 billion,1.0,True,False,correct,3,1,262,5.86,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

THE ANSWER DOES NOT PROVIDE A SPECIFIC | Final:REWOO→REFLEXION"
hybrid,44,easy,"According to the Scaffold song 'Lily the Pink', who had 'terrible freckles'?",Jennifer Eccles,"There is no evidence to answer the question as there is no mention of ""terrible freckles"" in any of the provided sources.",0.0,False,False,knowledge_gap,3,3,289,7.67,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A CLEAR AND DIRECT RESPONSE | Final:REWOO"
hybrid,45,easy,What is the title of the final and unfinished novel by Charles Dickens?,The Mystery of Edwin Drood,The Mystery of Edwin Drood.,1.0,True,False,correct,3,2,589,12.16,"{'wikipedia': 1, 'web_search': 1}",REWOO,"Classified:REWOO | Quality:GOOD. 

THE ANSWER IS A DIRECT AND SPECIFIC | Final:REWOO"
hybrid,46,easy,In which US state is the world’s largest volcano?,Hawaii,Hawaii.,1.0,True,False,correct,3,4,561,18.36,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""HAWAII"" IS A | Final:REWOO"
hybrid,47,easy,Which county did Ian Botham join when he left Somerset,Worcestershire,Durham County Cricket Club.,0.0,False,False,knowledge_gap,3,4,747,17.83,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER IS A DIRECT AND SPECIFIC RESPONSE | Final:REWOO"
hybrid,48,easy,The American roadrunner belongs to which family of birds?,Cuckoo,The American roadrunner belongs to the family Cuculidae.,0.0,False,False,knowledge_gap,3,3,297,6.38,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""CUCULIDAE"" | Final:REWOO"
hybrid,49,medium,"What name is given to the dark gap between the rings of the planet Saturn, discovered in 1675?",Cassini's Division,However,0.0,False,False,knowledge_gap,3,1,362,14.02,{'web_search': 1},REWOO→REFLEXION,"Classified:REWOO | Quality:POOR

THE ANSWER DOES NOT PROVIDE A SPECIFIC | Final:REWOO→REFLEXION"
hybrid,50,easy,Which Europeans have been proved to have reached North America before Christopher Columbus?,Vikings,The Norse.,0.0,False,False,knowledge_gap,3,3,536,23.13,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. 

THE ANSWER ""THE NORSE"" IS | Final:REWOO"
hybrid,51,medium,Sixty year old Cristina Fernandez de Kirchner is the current president of which South American count,ARGENTINA,Argentina.,1.0,True,False,correct,3,2,573,6.0,"{'web_search': 1, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""ARGENTINA"" IS A SPECIFIC | Final:REWOO"
hybrid,52,easy,What was the name of Shari Lewis' sassy sock puppet?,Lamb Chop.,Lamb Chop.,1.0,True,False,correct,3,3,388,10.67,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""LAMB CHOP"" IS | Final:REWOO"
hybrid,53,easy,Vestiphobia is the irrational fear of which items?,Clothes,Clothing.,0.0,False,False,knowledge_gap,3,4,331,12.82,"{'web_search': 2, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""CLOTHING"" IS A | Final:REWOO"
hybrid,54,easy,What was the first name of the father of the Bronte sisters?,PATRICK,Patrick,1.0,True,False,correct,3,3,522,5.72,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""PATRICK"" IS A SPECIFIC | Final:REWOO"
hybrid,55,easy,Which major computer language shares it's name with an Indonesian Island ?,JAVA,The final answer is: Java.,1.0,True,False,correct,3,1,259,9.36,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER ""JAVA"" IS A SPECIFIC | Final:REACT"
hybrid,56,easy,In which book did Edgar Linton marry Catherine Eamshaw?,WUTHERING HEIGHTS,Wuthering Heights.,1.0,True,False,correct,3,3,275,8.46,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""WUTHERING HEIGHTS"" | Final:REWOO"
hybrid,57,easy,"Which Italian liqueur is a key ingredient of the well known cocktail, Harvey Wallbanger?",GALLIANO,Galliano.,1.0,True,False,correct,3,3,285,6.56,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""GALLIANO"" IS | Final:REWOO"
hybrid,58,easy,"Staten Island, New York, is at the mouth of which river?",Hudson,There is not enough evidence to determine which river Staten Island is at the mouth of.,0.0,False,False,knowledge_gap,3,3,272,11.47,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A CLEAR AND DIRECT RESPONSE | Final:REWOO"
hybrid,59,hard,"The Statue of Liberty, officially presented to the United States on July 4, 1884, holds a torch and ",Right,There is no evidence provided about what hand the torch is held in.,0.0,False,False,knowledge_gap,3,3,603,11.78,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A CLEAR AND DIRECT RESPONSE | Final:REWOO"
hybrid,60,easy,Of which country is Yingluck Shinawatra the Prime Minister?,THAILAND,Thailand,1.0,True,False,correct,3,3,349,10.96,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THAILAND"" IS A | Final:REWOO"
hybrid,61,easy,"Which French chemist, regarded as the father of modern chemistry, was guillotined in 1794?",LAVOISIER,Antoine Lavoisier.,1.0,True,False,correct,3,3,243,14.76,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""ANTOINE LAVOIS | Final:REWOO"
hybrid,62,easy,Who wrote the opera Faust in 1859?,Charles Gounod,Charles Gounod,1.0,True,False,correct,3,2,91,4.75,"{'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""CHARLES GOUNOD"" | Final:REWOO"
hybrid,63,easy,"Neal Foulds, John Dunning and Mark Williams are associated with which sport?",Snooker,Snooker.,1.0,True,False,correct,3,3,385,7.07,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""SNOOKER"" IS | Final:REWOO"
hybrid,64,easy,Who is the current presenter of BBC Radio 4 programme Desert Island Discs?,Kirsty Young,Lauren Laverne,0.0,False,False,knowledge_gap,3,3,466,6.74,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""LAUREN LAVERNE | Final:REWOO"
hybrid,65,medium,"Dragon boat racing, as part of a complex of ceremonies, is thought to have originated where?",China,The Pearl River Delta region of southern China's Guangdong Province.,0.0,False,False,knowledge_gap,3,3,454,11.32,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,Classified:REWOO | Quality:GOOD | Final:REWOO
hybrid,66,easy,What is the pole called which is used for propelling a barge or punt?,A quant,A bargepole.,0.0,False,False,knowledge_gap,3,3,269,6.53,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""A BARGEPOLE"" | Final:REWOO"
hybrid,67,easy,The Walker Art Gallery is in which UK city?,Liverpool,Liverpool.,1.0,True,False,correct,3,3,227,17.42,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""LIVERPOOL"" IS A SPECIFIC | Final:REWOO"
hybrid,68,medium,"Who performed in the first concert link into space, which was sent from Anaheim California to the sp",Paul McCartney,Paul McCartney (U2),1.0,True,False,correct,3,3,541,9.71,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""PAUL MCCARTNEY (U2 | Final:REWOO"
hybrid,69,easy,Which canal is known as the 'Highway to India'?,Suez Canal,The Suez Canal.,1.0,True,False,correct,3,2,259,5.86,"{'web_search': 1, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""THE SUEZ CANAL"" | Final:REWOO"
hybrid,70,easy,What major American city is located on Puget Sound?,Seattle,Seattle.,1.0,True,False,correct,3,3,268,7.8,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD. THE ANSWER ""SEATTLE"" IS A SPECIFIC | Final:REWOO"
hybrid,71,medium,"In which North African country was Mohammed Al-Fayed, owner of Harrods department store in London, b",Egypt,Egypt,1.0,True,False,correct,3,3,262,10.19,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""EGYPT"" IS A SPECIFIC | Final:REWOO"
hybrid,72,hard,What is the name for a set of marks stamped on gold and silver articles to attest to the genuineness,Hall Mark,The final answer is: **Gold Hallmark**,0.0,False,False,knowledge_gap,3,1,319,9.59,{'web_search': 1},REACT,"Classified:REACT | Quality:GOOD

THE ANSWER ""GOLD HALLMARK"" IS | Final:REACT"
hybrid,73,easy,Who played the role of George Carter in The Sweeney?,Dennis Waterman,"Unfortunately, there is no evidence to provide an answer.",0.0,False,False,knowledge_gap,3,3,382,11.39,"{'web_search': 2, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER PROVIDES A CLEAR AND DIRECT RESPONSE | Final:REWOO"
hybrid,74,easy,What is the main ingredient in borscht?,Beetroot,Vegetables.,0.0,False,False,knowledge_gap,3,3,279,6.49,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""VEGETABLES"" IS | Final:REWOO"
hybrid,75,easy,"""In the film of the same name, what was the name of """"The Hustler""""?""","""""""Fast Eddie"""" Felson""",Fast Eddie Felson,1.0,True,False,correct,3,2,573,10.48,"{'web_search': 1, 'wikipedia': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THIS ANSWER IS A DIRECT AND SPECIFIC RESPONSE | Final:REWOO"
hybrid,76,easy,Which Russian author died at Astapovo Railway Station in 1910 of pneumonia?,Leo Tolstoy,Leo Tolstoy,1.0,True,False,correct,3,3,301,7.11,"{'web_search': 1, 'wikipedia': 1, 'calculator': 1}",REWOO,"Classified:REWOO | Quality:GOOD

THE ANSWER ""LEO TOLSTOY"" | Final:REWOO"
